mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_alpha	param_l1_ratio	param_loss	param_penalty	params	split0_test_score	split1_test_score	split2_test_score	mean_test_score	std_test_score	rank_test_score	learner ID
0.7743338743845621	0.08401847077120927	0.008061091105143229	0.0011644500955860452	0.0001	0.6	log	elasticnet	{'alpha': 0.0001, 'l1_ratio': 0.6, 'loss': 'log', 'penalty': 'elasticnet'}	0.3984674329501916	0.3779527559055118	0.4031007751937985	0.3931736546831673	0.010927756243814007	11	Learner_0
0.9144948323567709	0.1094271284497719	0.007361570994059245	0.000516741688593553	0.0001	0.8	hinge	elasticnet	{'alpha': 0.0001, 'l1_ratio': 0.8, 'loss': 'hinge', 'penalty': 'elasticnet'}	0.5240963855421688	0.5253731343283582	0.5882352941176471	0.5459016046627246	0.029938976480112733	5	Learner_0
0.7942383289337158	0.04073608869389883	0.007837216059366861	0.0004967553304344908	0.0001	0.8	log	elasticnet	{'alpha': 0.0001, 'l1_ratio': 0.8, 'loss': 'log', 'penalty': 'elasticnet'}	0.3908045977011494	0.38132295719844356	0.4015444015444015	0.39122398548133147	0.00826069478279696	12	Learner_0
1.0128252506256104	0.04619280123358948	0.010129213333129883	0.0029505862152879986	0.0001	0.95	hinge	elasticnet	{'alpha': 0.0001, 'l1_ratio': 0.95, 'loss': 'hinge', 'penalty': 'elasticnet'}	0.5285285285285286	0.5285285285285286	0.5886075949367089	0.5485548839979221	0.028321543509720794	2	Learner_0
0.8741719722747803	0.055370227814323	0.008556763331095377	0.0011540191592559	0.0001	0.95	log	elasticnet	{'alpha': 0.0001, 'l1_ratio': 0.95, 'loss': 'log', 'penalty': 'elasticnet'}	0.417910447761194	0.3846153846153846	0.44776119402985076	0.41676234213547647	0.02579194863451092	10	Learner_0
0.9956154823303223	0.1486456063277321	0.007468382517496745	0.000590263039370285	0.0001	1	hinge	elasticnet	{'alpha': 0.0001, 'l1_ratio': 1, 'loss': 'hinge', 'penalty': 'elasticnet'}	0.5352941176470587	0.5	0.5758513931888546	0.5370485036119711	0.030991040261748395	8	Learner_0
0.88114333152771	0.07814376041971187	0.007889191309611002	0.0010078804403682118	0.0001	1	log	elasticnet	{'alpha': 0.0001, 'l1_ratio': 1, 'loss': 'log', 'penalty': 'elasticnet'}	0.4163568773234201	0.4015151515151515	0.4518518518518519	0.42324129356347445	0.02111858960602305	9	Learner_0
0.8773111502329508	0.10899441484703233	0.007741212844848633	0.000978851511156921	0.0005	0	hinge	elasticnet	{'alpha': 0.0005, 'l1_ratio': 0, 'loss': 'hinge', 'penalty': 'elasticnet'}	0.2627118644067797	0.3374485596707819	0.30705394190871366	0.30240478866209175	0.030687721477044797	17	Learner_0
0.5337669054667155	0.04438377043828549	0.0073172251383463545	0.00019782874885762613	0.0005	0	log	elasticnet	{'alpha': 0.0005, 'l1_ratio': 0, 'loss': 'log', 'penalty': 'elasticnet'}	0.13953488372093026	0.13207547169811323	0.10576923076923077	0.12579319539609143	0.014482865196842365	21	Learner_0
0.879690408706665	0.11747368594478672	0.007444938023885091	0.000244184884680499	0.0005	0.05	hinge	elasticnet	{'alpha': 0.0005, 'l1_ratio': 0.05, 'loss': 'hinge', 'penalty': 'elasticnet'}	0.21739130434782608	0.2532751091703056	0.25217391304347825	0.24094677552053664	0.0166622992581803	18	Learner_0
0.5250219504038492	0.05654707909709964	0.007631778717041016	0.0004619394271477123	0.0005	0.05	log	elasticnet	{'alpha': 0.0005, 'l1_ratio': 0.05, 'loss': 'log', 'penalty': 'elasticnet'}	0.12264150943396228	0.1142857142857143	0.08737864077669903	0.1081019548321252	0.01504541208518927	23	Learner_0
0.684398333231608	0.020609520623032215	0.008857170740763346	0.001285332837139266	0.0005	0.25	hinge	elasticnet	{'alpha': 0.0005, 'l1_ratio': 0.25, 'loss': 'hinge', 'penalty': 'elasticnet'}	0.1651376146788991	0.14018691588785046	0.15813953488372093	0.1544880218168235	0.010508234970685325	19	Learner_0
0.43070634206136066	0.04827642200097495	0.007834275563557943	0.0010645185369897298	0.0005	0.25	log	elasticnet	{'alpha': 0.0005, 'l1_ratio': 0.25, 'loss': 'log', 'penalty': 'elasticnet'}	0.07729468599033816	0.08695652173913042	0.0878048780487805	0.08401869525941635	0.004767190129417113	28	Learner_0
0.6386032104492188	0.06162059817399668	0.008105198542277018	0.0006493133602510784	0.0005	0.3	hinge	elasticnet	{'alpha': 0.0005, 'l1_ratio': 0.3, 'loss': 'hinge', 'penalty': 'elasticnet'}	0.15668202764976957	0.12322274881516589	0.14150943396226418	0.1404714034757332	0.013679399731010749	20	Learner_0
0.4275798002878825	0.05618675526966523	0.00746305783589681	0.0011642693171041941	0.0005	0.3	log	elasticnet	{'alpha': 0.0005, 'l1_ratio': 0.3, 'loss': 'log', 'penalty': 'elasticnet'}	0.07729468599033816	0.08695652173913042	0.0878048780487805	0.08401869525941635	0.004767190129417113	28	Learner_0
0.4212337334950765	0.03808293805173387	0.008181254069010416	0.000633433920145071	0.0005	0.6	hinge	elasticnet	{'alpha': 0.0005, 'l1_ratio': 0.6, 'loss': 'hinge', 'penalty': 'elasticnet'}	0.0956937799043062	0.07766990291262135	0.11483253588516747	0.09606540623403166	0.015173856946730272	25	Learner_0
0.4443838596343994	0.06508849908046245	0.007887045542399088	0.00037678938519814523	0.0005	0.6	log	elasticnet	{'alpha': 0.0005, 'l1_ratio': 0.6, 'loss': 'log', 'penalty': 'elasticnet'}	0.0679611650485437	0.06829268292682927	0.05940594059405941	0.06521992952314414	0.004113338180160205	34	Learner_0
0.36102620760599774	0.04581699446443177	0.009487787882486979	0.0026716539413048548	0.0005	0.8	hinge	elasticnet	{'alpha': 0.0005, 'l1_ratio': 0.8, 'loss': 'hinge', 'penalty': 'elasticnet'}	0.0956937799043062	0.0679611650485437	0.09661835748792269	0.08675776748025754	0.01329656367033639	27	Learner_0
0.4218868414560954	0.015611150555285414	0.007308085759480794	0.0007786553771597054	0.0005	0.8	log	elasticnet	{'alpha': 0.0005, 'l1_ratio': 0.8, 'loss': 'log', 'penalty': 'elasticnet'}	0.07766990291262135	0.06829268292682927	0.05940594059405941	0.06845617547783668	0.007457127563798222	33	Learner_0
0.36164339383443195	0.04009738870522886	0.008807818094889322	0.000750331446634329	0.0005	0.95	hinge	elasticnet	{'alpha': 0.0005, 'l1_ratio': 0.95, 'loss': 'hinge', 'penalty': 'elasticnet'}	0.10476190476190478	0.08653846153846152	0.10576923076923077	0.09902319902319902	0.00883761577834075	24	Learner_0
0.396575927734375	0.0163548691604174	0.008595784505208334	0.002665466949920294	0.0005	0.95	log	elasticnet	{'alpha': 0.0005, 'l1_ratio': 0.95, 'loss': 'log', 'penalty': 'elasticnet'}	0.06829268292682927	0.07766990291262135	0.0689655172413793	0.07164270102694331	0.004270718006124164	31	Learner_0
0.26562778155008954	0.009051980551525044	0.0052661895751953125	0.0014167031921555806	0.0005	1	hinge	elasticnet	{'alpha': 0.0005, 'l1_ratio': 1, 'loss': 'hinge', 'penalty': 'elasticnet'}	0.10476190476190478	0.0679611650485437	0.09661835748792269	0.08978047576612373	0.01578271376524798	26	Learner_0
0.27022115389506024	0.03334528220691377	0.003558635711669922	0.0007178485552308216	0.0005	1	log	elasticnet	{'alpha': 0.0005, 'l1_ratio': 1, 'loss': 'log', 'penalty': 'elasticnet'}	0.06829268292682927	0.07766990291262135	0.07843137254901959	0.07479798612949007	0.004610436445045144	30	Learner_0
